file,timestamp_raw,timestamp,timestamp_serie,delta_t,velocity,length,total_length,first_peak_raw,video,timestamp_video,train_class,train_type
ADTC_8_adz_raw_20260308_0010,2026-03-08 00:08:25.062,2026-03-08 00:08:35.109,"[Timestamp('2026-03-08 00:08:35.109000'), Timestamp('2026-03-08 00:08:35.215000'), Timestamp('2026-03-08 00:08:35.951000'), Timestamp('2026-03-08 00:08:36.058000'), Timestamp('2026-03-08 00:08:36.274000'), Timestamp('2026-03-08 00:08:36.386000'), Timestamp('2026-03-08 00:08:37.170000'), Timestamp('2026-03-08 00:08:37.287000'), Timestamp('2026-03-08 00:08:37.512000'), Timestamp('2026-03-08 00:08:37.635000'), Timestamp('2026-03-08 00:08:38.480000'), Timestamp('2026-03-08 00:08:38.602000'), Timestamp('2026-03-08 00:08:38.852000'), Timestamp('2026-03-08 00:08:38.988000'), Timestamp('2026-03-08 00:08:39.914000'), Timestamp('2026-03-08 00:08:40.046000')]","[0.106, 0.736, 0.107, 0.216, 0.112, 0.784, 0.117, 0.225, 0.123, 0.845, 0.122, 0.25, 0.136, 0.926, 0.132]","[22.14771529840023, 21.95550351288056, 21.311782388015573, 21.00470597237632, 20.658919571827226, 20.700220037322786, 19.73630831643002, 19.70974453138819, 19.1127576707514, 18.98470260266592, 18.309152394458383, 17.76572578988455, 17.633366842307666, 17.582358658131973, 16.628873771730916, 16.275862068965516]","[2.347657821630424, 16.15925058548009, 2.2803607155176664, 4.537016490033285, 2.3137989920446493, 16.228972509261066, 2.309148073022312, 4.434692519562343, 2.350869193502422, 16.0420736992527, 2.2337165921239226, 4.441431447471137, 2.398137890553843, 16.281264117430208, 2.1950113378684812]",96.55340198475454,9.929160778232587,c:\git\RailwAI\VIDEO\20260308\ADTC Rueschlikon_00_20260308000837.mp4,2026-03-08 00:08:37,DTZ,Trieb
ADTC_8_adz_raw_20260308_0030,2026-03-08 00:23:43.840,2026-03-08 00:23:53.895,"[Timestamp('2026-03-08 00:23:53.895000'), Timestamp('2026-03-08 00:23:54.026000'), Timestamp('2026-03-08 00:23:54.896000'), Timestamp('2026-03-08 00:23:55.029000'), Timestamp('2026-03-08 00:23:55.247000'), Timestamp('2026-03-08 00:23:55.391000'), Timestamp('2026-03-08 00:23:56.362000'), Timestamp('2026-03-08 00:23:56.505000'), Timestamp('2026-03-08 00:23:56.722000'), Timestamp('2026-03-08 00:23:56.873000'), Timestamp('2026-03-08 00:23:57.914000'), Timestamp('2026-03-08 00:23:58.053000'), Timestamp('2026-03-08 00:23:58.300000'), Timestamp('2026-03-08 00:23:58.464000'), Timestamp('2026-03-08 00:23:59.563000'), Timestamp('2026-03-08 00:23:59.730000'), Timestamp('2026-03-08 00:23:59.981000'), Timestamp('2026-03-08 00:24:00.170000'), Timestamp('2026-03-08 00:24:01.373000'), Timestamp('2026-03-08 00:24:01.551000'), Timestamp('2026-03-08 00:24:01.852000'), Timestamp('2026-03-08 00:24:02.046000'), Timestamp('2026-03-08 00:24:03.297000'), Timestamp('2026-03-08 00:24:03.504000')]","[0.131, 0.87, 0.133, 0.218, 0.144, 0.971, 0.143, 0.217, 0.151, 1.041, 0.139, 0.247, 0.164, 1.099, 0.167, 0.251, 0.189, 1.203, 0.178, 0.301, 0.194, 1.251, 0.207]","[18.113465481886532, 17.99439256276746, 17.566463537132524, 17.252359023709722, 17.36445467866862, 16.933797909407666, 16.46776357601864, 16.243701328447088, 16.21640130114706, 16.16179938327589, 15.509249592850875, 15.130784708249497, 14.955593302596458, 14.864242982052463, 14.307036247334755, 14.026998642383258, 13.776745565054108, 13.823245244838468, 13.05264091927505, 12.62327961823086, 12.557662035452742, 12.41933324407551, 11.64376710112095, 11.455847255369926]","[2.372863978127136, 15.655121529607689, 2.336339650438626, 3.7610142671687194, 2.500481473728281, 16.442717770034843, 2.3548901913706652, 3.524883188273018, 2.448676596473206, 16.824433157990203, 2.155785693406272, 3.7373038229376254, 2.4527173016258192, 16.335803037275657, 2.389275053304904, 3.520776659238198, 2.6038049117952267, 16.629364029540678, 2.3233700836309588, 3.799607165087489, 2.436186434877832, 15.536585888338461, 2.4102597899320366]",144.55226167420352,9.920984186948052,c:\git\RailwAI\VIDEO\20260308\ADTC Rueschlikon_00_20260308002356.mp4,2026-03-08 00:23:56,RABe 511,Trieb
ADTC_8_adz_raw_20260308_0040,2026-03-08 00:37:49.360,2026-03-08 00:37:59.411,"[Timestamp('2026-03-08 00:37:59.411000'), Timestamp('2026-03-08 00:37:59.533000'), Timestamp('2026-03-08 00:38:00.342000'), Timestamp('2026-03-08 00:38:00.464000'), Timestamp('2026-03-08 00:38:00.697000'), Timestamp('2026-03-08 00:38:00.829000'), Timestamp('2026-03-08 00:38:01.677000'), Timestamp('2026-03-08 00:38:01.811000'), Timestamp('2026-03-08 00:38:02.059000'), Timestamp('2026-03-08 00:38:02.196000'), Timestamp('2026-03-08 00:38:03.103000'), Timestamp('2026-03-08 00:38:03.248000'), Timestamp('2026-03-08 00:38:03.519000'), Timestamp('2026-03-08 00:38:03.670000'), Timestamp('2026-03-08 00:38:04.666000'), Timestamp('2026-03-08 00:38:04.811000')]","[0.122, 0.809, 0.122, 0.233, 0.132, 0.848, 0.134, 0.248, 0.137, 0.907, 0.145, 0.271, 0.151, 0.996, 0.145]","[19.75517739265193, 19.537888198757763, 19.33976044405492, 18.883163904748642, 18.805111085530104, 18.914128584116444, 17.96072666176625, 17.816893406468544, 17.567051732797587, 17.499767784397765, 16.724941724941722, 16.453034130294306, 16.135183003821936, 16.299351389960943, 15.252979570820651, 14.9097442452159]","[2.4101316419035355, 15.806151552795031, 2.3594507741747, 4.399777189806434, 2.482274663289974, 16.039181039330742, 2.406737372676678, 4.418589564804199, 2.4066860873932696, 15.872289380448773, 2.4251165501165497, 4.4587722493097575, 2.4364126335771124, 16.2341539844011, 2.2116820377689943]",96.36740672179688,9.92133537040608,c:\git\RailwAI\VIDEO\20260308\ADTC Rueschlikon_00_20260308003801.mp4,2026-03-08 00:38:01,DTZ,Trieb
ADTC_8_adz_raw_20260308_0150,2026-03-08 01:44:48.919,2026-03-08 01:44:58.968,"[Timestamp('2026-03-08 01:44:58.968000'), Timestamp('2026-03-08 01:44:59.082000'), Timestamp('2026-03-08 01:44:59.863000'), Timestamp('2026-03-08 01:44:59.981000'), Timestamp('2026-03-08 01:45:00.204000'), Timestamp('2026-03-08 01:45:00.331000'), Timestamp('2026-03-08 01:45:01.146000'), Timestamp('2026-03-08 01:45:01.273000'), Timestamp('2026-03-08 01:45:01.500000'), Timestamp('2026-03-08 01:45:01.633000'), Timestamp('2026-03-08 01:45:02.501000'), Timestamp('2026-03-08 01:45:02.627000'), Timestamp('2026-03-08 01:45:02.884000'), Timestamp('2026-03-08 01:45:03.021000'), Timestamp('2026-03-08 01:45:03.960000'), Timestamp('2026-03-08 01:45:04.094000')]","[0.114, 0.781, 0.118, 0.223, 0.127, 0.815, 0.127, 0.227, 0.133, 0.868, 0.126, 0.257, 0.137, 0.939, 0.134]","[20.690520096429413, 20.545123279895257, 20.062893081761004, 19.84013117442099, 19.68610148124803, 19.88360150633345, 19.12418897200341, 18.99929527836504, 18.772364437104322, 18.5536517231592, 17.924485580222317, 17.454545454545453, 17.360763653844266, 17.197513519755198, 16.386117705314362, 16.067226890756302]","[2.358719290992953, 16.045741281598197, 2.367421383647798, 4.4243492518958805, 2.5001348881184997, 16.20513522766176, 2.4287719994444332, 4.312840028188864, 2.496724470134875, 16.104569695702185, 2.258485183108012, 4.485818181818182, 2.3784246205766646, 16.14846519505013, 2.1957397725121246]",96.71134047045057,9.925173074964375,c:\git\RailwAI\VIDEO\20260308\ADTC Rueschlikon_00_20260308014501.mp4,2026-03-08 01:45:01,DTZ,Trieb
ADTC_8_adz_raw_20260308_0250,2026-03-08 02:44:41.863,2026-03-08 02:44:51.907,"[Timestamp('2026-03-08 02:44:51.907000'), Timestamp('2026-03-08 02:44:52.006000'), Timestamp('2026-03-08 02:44:52.686000'), Timestamp('2026-03-08 02:44:52.787000'), Timestamp('2026-03-08 02:44:52.982000'), Timestamp('2026-03-08 02:44:53.087000'), Timestamp('2026-03-08 02:44:53.793000'), Timestamp('2026-03-08 02:44:53.897000'), Timestamp('2026-03-08 02:44:54.097000'), Timestamp('2026-03-08 02:44:54.209000'), Timestamp('2026-03-08 02:44:54.949000'), Timestamp('2026-03-08 02:44:55.058000'), Timestamp('2026-03-08 02:44:55.279000'), Timestamp('2026-03-08 02:44:55.389000'), Timestamp('2026-03-08 02:44:56.176000'), Timestamp('2026-03-08 02:44:56.296000')]","[0.099, 0.68, 0.101, 0.195, 0.105, 0.706, 0.104, 0.2, 0.112, 0.74, 0.109, 0.221, 0.11, 0.787, 0.12]","[23.82148662627457, 23.646611295479502, 23.245778611632275, 23.104726598702502, 22.91286912139993, 22.807482858835808, 22.325702140087287, 21.943115086414075, 21.86969720557328, 21.801534273694628, 21.170772507561686, 20.646689083248148, 20.73472815058428, 20.43145139379449, 19.67246157722348, 19.31871095220935]","[2.3583271760011826, 16.07969568092606, 2.3478236397748597, 4.505421686746988, 2.4058512577469924, 16.10208289833808, 2.321873022569078, 4.388623017282815, 2.4494060870242076, 16.133135362534023, 2.3076142033242237, 4.5629182873978404, 2.280820096564271, 16.079552246916265, 2.3606953892668177]",96.6838400524137,9.934894648783132,c:\git\RailwAI\VIDEO\20260308\ADTC Rueschlikon_00_20260308024454.mp4,2026-03-08 02:44:54,DTZ,Trieb
ADTC_8_adz_raw_20260308_0350,2026-03-08 03:45:02.752,2026-03-08 03:45:12.798,"[Timestamp('2026-03-08 03:45:12.798000'), Timestamp('2026-03-08 03:45:12.900000'), Timestamp('2026-03-08 03:45:13.613000'), Timestamp('2026-03-08 03:45:13.719000'), Timestamp('2026-03-08 03:45:13.917000'), Timestamp('2026-03-08 03:45:14.031000'), Timestamp('2026-03-08 03:45:14.773000'), Timestamp('2026-03-08 03:45:14.889000'), Timestamp('2026-03-08 03:45:15.104000'), Timestamp('2026-03-08 03:45:15.223000'), Timestamp('2026-03-08 03:45:16.018000'), Timestamp('2026-03-08 03:45:16.140000'), Timestamp('2026-03-08 03:45:16.374000'), Timestamp('2026-03-08 03:45:16.503000'), Timestamp('2026-03-08 03:45:17.377000'), Timestamp('2026-03-08 03:45:17.498000')]","[0.102, 0.713, 0.106, 0.198, 0.114, 0.742, 0.116, 0.215, 0.119, 0.795, 0.122, 0.234, 0.129, 0.874, 0.121]","[22.844208024446836, 22.55310700813977, 22.20012190818389, 22.07188160676533, 21.60191963065334, 21.692093464522344, 20.826744974023043, 20.56617535747216, 20.25460696163091, 20.199123855037833, 19.31714663978331, 18.963378963378958, 18.774804811464318, 18.609124241149246, 17.643365848719075, 17.137506449496463]","[2.330109218493577, 16.080365296803656, 2.3532129222674922, 4.370232558139536, 2.462618837894481, 16.09553335067558, 2.415902416986673, 4.421727701856515, 2.410298228434078, 16.058303464755078, 2.356691890053564, 4.437430677430676, 2.421949820678897, 16.26437458676444, 2.134847267695008]",96.61359823892924,9.932592846753291,c:\git\RailwAI\VIDEO\20260308\ADTC Rueschlikon_00_20260308034515.mp4,2026-03-08 03:45:15,DTZ,Trieb
ADTC_8_adz_raw_20260308_0450,2026-03-08 04:44:18.931,2026-03-08 04:44:28.975,"[Timestamp('2026-03-08 04:44:28.975000'), Timestamp('2026-03-08 04:44:29.068000'), Timestamp('2026-03-08 04:44:29.690000'), Timestamp('2026-03-08 04:44:29.785000'), Timestamp('2026-03-08 04:44:29.932000'), Timestamp('2026-03-08 04:44:30.032000'), Timestamp('2026-03-08 04:44:30.702000'), Timestamp('2026-03-08 04:44:30.791000'), Timestamp('2026-03-08 04:44:30.933000'), Timestamp('2026-03-08 04:44:31.032000'), Timestamp('2026-03-08 04:44:31.702000'), Timestamp('2026-03-08 04:44:31.787000'), Timestamp('2026-03-08 04:44:31.934000'), Timestamp('2026-03-08 04:44:32.032000'), Timestamp('2026-03-08 04:44:32.693000'), Timestamp('2026-03-08 04:44:32.786000'), Timestamp('2026-03-08 04:44:32.927000'), Timestamp('2026-03-08 04:44:33.025000'), Timestamp('2026-03-08 04:44:33.690000'), Timestamp('2026-03-08 04:44:33.782000'), Timestamp('2026-03-08 04:44:33.932000'), Timestamp('2026-03-08 04:44:34.031000'), Timestamp('2026-03-08 04:44:34.654000'), Timestamp('2026-03-08 04:44:34.749000')]","[0.093, 0.622, 0.095, 0.147, 0.1, 0.67, 0.089, 0.142, 0.099, 0.67, 0.085, 0.147, 0.098, 0.661, 0.093, 0.141, 0.098, 0.665, 0.092, 0.15, 0.099, 0.623, 0.095]","[25.163870223028404, 25.16490765171504, 25.296486599083465, 25.265957446808518, 25.14191690662279, 25.034679722562224, 25.56813345816665, 25.230352677893052, 25.198412698412703, 25.373238551457344, 25.885225885225886, 25.29859452252653, 25.33845896707337, 25.438005390835585, 25.611656149287498, 25.546551541101948, 25.329991645781128, 25.498052937524694, 25.806638098610378, 25.43407773395281, 25.777431771982183, 25.503450417013592, 25.876762789075613, 25.73800539083558]","[2.3402399307416415, 15.652572559366755, 2.403166226912929, 3.714095744680852, 2.514191690662279, 16.77323541411669, 2.2755638777768317, 3.582710080260813, 2.494642857142858, 17.000069829476423, 2.2002442002442004, 3.7188933948113996, 2.4831689787731905, 16.81452156334232, 2.3818840218837374, 3.602063767295374, 2.4823391812865507, 16.956205203453923, 2.3742107050721546, 3.8151116600929216, 2.5519657454262363, 15.888649609799469, 2.458292464962183]",146.47803870758173,9.939357264125665,c:\git\RailwAI\VIDEO\20260308\ADTC Rueschlikon_00_20260308044431.mp4,2026-03-08 04:44:31,RABe 511,Trieb
ADTC_8_adz_raw_20260308_0500,2026-03-08 04:56:12.656,2026-03-08 04:56:22.736,"[Timestamp('2026-03-08 04:56:22.736000'), Timestamp('2026-03-08 04:56:22.853000'), Timestamp('2026-03-08 04:56:23.677000'), Timestamp('2026-03-08 04:56:23.804000'), Timestamp('2026-03-08 04:56:24.044000'), Timestamp('2026-03-08 04:56:24.175000'), Timestamp('2026-03-08 04:56:25.044000'), Timestamp('2026-03-08 04:56:25.177000'), Timestamp('2026-03-08 04:56:25.434000'), Timestamp('2026-03-08 04:56:25.571000'), Timestamp('2026-03-08 04:56:26.496000'), Timestamp('2026-03-08 04:56:26.641000'), Timestamp('2026-03-08 04:56:26.915000'), Timestamp('2026-03-08 04:56:27.071000'), Timestamp('2026-03-08 04:56:28.071000'), Timestamp('2026-03-08 04:56:28.232000')]","[0.117, 0.824, 0.127, 0.24, 0.131, 0.869, 0.133, 0.257, 0.137, 0.925, 0.145, 0.274, 0.156, 1.0, 0.161]","[19.776974387697948, 19.458660204542653, 19.07076573448646, 18.825338844564072, 18.60528005949363, 18.46017437564652, 17.713141876710647, 17.518306510424473, 17.61521264847685, 17.359600117612466, 16.556645851917928, 16.24742268041237, 16.162761365150182, 16.086901604142984, 15.202672203665253, 15.130108199946347]","[2.31390600336066, 16.033936008543144, 2.4219872482797804, 4.5180813226953775, 2.4372916877936657, 16.041891532436825, 2.355847869602516, 4.5022047731790895, 2.4132841328413286, 16.057630108791532, 2.4007136485280993, 4.45179381443299, 2.521390772963428, 16.086901604142984, 2.447630224790106]",97.0044907523815,9.94669190173748,c:\git\RailwAI\VIDEO\20260308\ADTC Rueschlikon_00_20260308045625.mp4,2026-03-08 04:56:25,DTZ,Trieb
ADTC_8_adz_raw_20260308_0540,2026-03-08 05:37:12.898,2026-03-08 05:37:22.960,"[Timestamp('2026-03-08 05:37:22.960000'), Timestamp('2026-03-08 05:37:23.102000'), Timestamp('2026-03-08 05:37:24.068000'), Timestamp('2026-03-08 05:37:24.213000'), Timestamp('2026-03-08 05:37:24.488000'), Timestamp('2026-03-08 05:37:24.648000'), Timestamp('2026-03-08 05:37:25.658000'), Timestamp('2026-03-08 05:37:25.815000'), Timestamp('2026-03-08 05:37:26.109000'), Timestamp('2026-03-08 05:37:26.277000'), Timestamp('2026-03-08 05:37:27.345000'), Timestamp('2026-03-08 05:37:27.500000'), Timestamp('2026-03-08 05:37:27.813000'), Timestamp('2026-03-08 05:37:27.990000'), Timestamp('2026-03-08 05:37:29.125000'), Timestamp('2026-03-08 05:37:29.298000')]","[0.142, 0.966, 0.145, 0.275, 0.16, 1.01, 0.157, 0.294, 0.168, 1.068, 0.155, 0.313, 0.177, 1.135, 0.173]","[16.739332688764435, 16.51177511047485, 16.09443507588533, 15.894431850266031, 15.737747212435401, 15.733691275167784, 15.298892201730016, 14.991588443252468, 14.838031533683708, 15.002966895308885, 14.490772385509228, 14.097189877348239, 14.056119003672237, 14.082180466652902, 13.588280548788305, 13.352523329773899]","[2.3769852418045496, 15.950374756718706, 2.3336930860033727, 4.3709687588231585, 2.5180395539896643, 15.891028187919462, 2.4019260756716125, 4.407527002316225, 2.492789297658863, 16.02316864418989, 2.24606971975393, 4.412420431609998, 2.4879330636499857, 15.983274829651045, 2.3507725349403765]",96.24697118470084,9.908832021516432,c:\git\RailwAI\VIDEO\20260308\ADTC Rueschlikon_00_20260308053725.mp4,2026-03-08 05:37:25,DTZ,Trieb
ADTC_8_adz_raw_20260308_0550,2026-03-08 05:46:13.784,2026-03-08 05:46:23.830,"[Timestamp('2026-03-08 05:46:23.830000'), Timestamp('2026-03-08 05:46:23.922000'), Timestamp('2026-03-08 05:46:24.522000'), Timestamp('2026-03-08 05:46:24.612000'), Timestamp('2026-03-08 05:46:24.754000'), Timestamp('2026-03-08 05:46:24.854000'), Timestamp('2026-03-08 05:46:25.491000'), Timestamp('2026-03-08 05:46:25.584000'), Timestamp('2026-03-08 05:46:25.720000'), Timestamp('2026-03-08 05:46:25.815000'), Timestamp('2026-03-08 05:46:26.459000'), Timestamp('2026-03-08 05:46:26.543000'), Timestamp('2026-03-08 05:46:26.689000'), Timestamp('2026-03-08 05:46:26.781000'), Timestamp('2026-03-08 05:46:27.428000'), Timestamp('2026-03-08 05:46:27.519000'), Timestamp('2026-03-08 05:46:27.652000'), Timestamp('2026-03-08 05:46:27.746000'), Timestamp('2026-03-08 05:46:28.396000'), Timestamp('2026-03-08 05:46:28.482000'), Timestamp('2026-03-08 05:46:28.631000'), Timestamp('2026-03-08 05:46:28.726000'), Timestamp('2026-03-08 05:46:29.334000'), Timestamp('2026-03-08 05:46:29.424000')]","[0.092, 0.6, 0.09, 0.142, 0.1, 0.637, 0.093, 0.136, 0.095, 0.644, 0.084, 0.146, 0.092, 0.647, 0.091, 0.133, 0.094, 0.65, 0.086, 0.149, 0.095, 0.608, 0.09]","[26.09003899326479, 26.239106245379254, 26.242045827980753, 25.95068493150685, 25.702857306705276, 26.265832260382666, 26.249103514224238, 26.447083823473605, 26.126366302319376, 26.130623490897236, 26.486840302619758, 26.165031599741557, 26.19767389912287, 26.317370666346203, 26.41595131035109, 26.556067400254047, 26.271338724168906, 25.984909530437328, 26.402321083172147, 26.19962469841837, 26.15881501280766, 26.348603957712115, 26.44117112202219, 26.19767389912287]","[2.4002835873803607, 15.743463747227551, 2.361784124518268, 3.6849972602739722, 2.570285730670528, 16.73133514986376, 2.441166626822854, 3.5968033999924107, 2.482004798720341, 16.82812152813782, 2.22489458542006, 3.820094613562267, 2.410185998719304, 17.027338821125994, 2.403851569241949, 3.5319569642337885, 2.4695058400718772, 16.890191194784265, 2.2705996131528043, 3.9037440800643366, 2.4850874262167277, 16.019951206288965, 2.379705400981997]",146.67735326747223,9.946426346609078,c:\git\RailwAI\VIDEO\20260308\ADTC Rueschlikon_00_20260308054626.mp4,2026-03-08 05:46:26,RABe 511,Trieb
