Time [s],Distance[mm]
0.11076190344331067,-0.008104076609015465
0.11175084900976881,-0.008204331621527672
0.11273979457622693,-0.008294238708913326
0.11372874014268507,-0.008376768790185452
0.1147176857091432,-0.00845304038375616
0.11570663127560132,-0.008518240414559841
0.11669557684205946,-0.008570890873670578
0.1176845224085176,-0.008616806007921696
0.11867346797497572,-0.008660898543894291
0.11966241354143385,-0.008703472092747688
0.12065135910789199,-0.008746937848627567
0.12164030467435012,-0.008798995986580849
0.12262925024080824,-0.008863518014550209
0.12361819580726638,-0.008935773745179176
0.12460714137372451,-0.009010409004986286
0.12559608694018265,-0.009085332043468952
0.12658503250664077,-0.009161075577139854
0.1275739780730989,-0.009240084327757359
0.12856292363955704,-0.009322844445705414
0.12955186920601516,-0.009406986646354198
0.13054081477247328,-0.009491642005741596
0.13152976033893143,-0.009579036384820938
0.13251870590538956,-0.00967139657586813
0.13350765147184768,-0.009767894633114338
0.13449659703830583,-0.009863633662462234
0.13548554260476395,-0.009953063912689686
0.13647448817122207,-0.010033656843006611
0.13746343373768022,-0.01010600570589304
0.13845237930413834,-0.010173710994422436
0.13944132487059646,-0.010241355746984482
0.1404302704370546,-0.01030993927270174
0.14141921600351273,-0.01037667691707611
0.14240816156997088,-0.010442599654197693
0.143397107136429,-0.010513018816709518
0.14438605270288712,-0.010591504164040089
0.14537499826934527,-0.010678206570446491
0.1463639438358034,-0.010769225656986237
0.14735288940226152,-0.010862610302865505
0.14834183496871967,-0.010960557498037815
0.1493307805351778,-0.01106343511492014
0.1503197261016359,-0.011170168407261372
0.15130867166809406,-0.011281548999249935
0.15229761723455218,-0.011401394382119179
0.1532865628010103,-0.011533323675394058
0.15427550836746845,-0.011669063940644264
0.15526445393392657,-0.011791779659688473
0.1562533995003847,-0.011896858923137188
0.15724234506684284,-0.011992462910711765
0.15823129063330096,-0.012086160480976105
0.15922023619975909,-0.012181539088487625
0.16020918176621723,-0.012277991510927677
0.16119812733267536,-0.012372425757348537
0.16218707289913348,-0.012463496997952461
0.16317601846559163,-0.012550468556582928
0.16416496403204975,-0.012633665464818478
0.16515390959850787,-0.012712833471596241
0.16614285516496602,-0.0127826277166605
0.16713180073142414,-0.012842001393437386
0.16812074629788226,-0.01289716549217701
0.1691096918643404,-0.012951229698956013
0.17009863743079853,-0.01300600916147232
0.17108758299725665,-0.013063616119325161
0.1720765285637148,-0.013117929920554161
0.17306547413017292,-0.013159929774701595
0.17405441969663105,-0.013189917430281639
0.1750433652630892,-0.013210004195570946
0.17603231082954732,-0.013220258988440037
0.17702125639600547,-0.013227616436779499
0.1780102019624636,-0.01323873270303011
0.1789991475289217,-0.013251308351755142
0.17998809309537986,-0.013261703774333
0.18097703866183798,-0.013269449584186077
0.1819659842282961,-0.013273886404931545
0.18295492979475425,-0.013275430537760258
0.18394387536121237,-0.013278297148644924
0.1849328209276705,-0.013288929127156734
0.18592176649412864,-0.013310813345015049
0.18691071206058676,-0.013341420330107212
0.18789965762704489,-0.01337635237723589
0.18888860319350304,-0.01341129932552576
0.18987754875996116,-0.013443049974739552
0.19086649432641928,-0.013470695354044437
0.19185543989287743,-0.013493235222995281
0.19284438545933555,-0.013509208336472511
0.19383333102579367,-0.013518254272639751
0.19482227659225182,-0.013523154892027378
0.19581122215870994,-0.013527807779610157
0.19680016772516806,-0.013534735888242722
0.1977891132916262,-0.01354311779141426
0.19877805885808433,-0.013547666370868683
0.19976700442454245,-0.013545800931751728
0.2007559499910006,-0.013541408814489841
0.20174489555745873,-0.013537930324673653
0.20273384112391685,-0.013536128215491772
0.203722786690375,-0.013536970131099224
0.20471173225683312,-0.013536716811358929
0.20570067782329127,-0.013527259230613708
0.2066896233897494,-0.013505441136658192
0.2076785689562075,-0.01347404532134533
0.20866751452266566,-0.013436770997941494
0.20965646008912378,-0.013395046815276146
0.2106454056555819,-0.013350799679756165
0.21163435122204005,-0.01331122126430273
0.21262329678849817,-0.013284821063280106
0.2136122423549563,-0.013274273835122585
0.21460118792141444,-0.013276590965688229
0.21559013348787257,-0.01328906137496233
0.2165790790543307,-0.013310698792338371
0.21756802462078884,-0.013342914171516895
0.21855697018724696,-0.013388006016612053
0.21954591575370508,-0.01344215776771307
0.22053486132016323,-0.013499482534825802
0.22152380688662135,-0.01356071699410677
0.22251275245307947,-0.013630375266075134
0.22350169801953762,-0.013706209138035774
0.22449064358599574,-0.013780669309198856
0.22547958915245386,-0.013850843533873558
0.226468534718912,-0.013919388875365257
0.22745748028537013,-0.013993684202432632
0.22844642585182826,-0.014080982655286789
0.2294353714182864,-0.014183489605784416
0.23042431698474453,-0.014301666058599949
0.23141326255120265,-0.014434919692575932
0.2324022081176608,-0.014578425325453281
0.23339115368411892,-0.014725239016115665
0.23438009925057704,-0.014870439656078815
0.2353690448170352,-0.015008717775344849
0.2363579903834933,-0.015134140849113464
0.23734693594995143,-0.015244897454977036
0.23833588151640958,-0.015345176681876183
0.2393248270828677,-0.015441142953932285
0.24031377264932585,-0.015534907579421997
0.24130271821578397,-0.01562533527612686
0.2422916637822421,-0.015712011605501175
0.24328060934870024,-0.015796124935150146
0.24426955491515837,-0.015880664810538292
0.2452585004816165,-0.01596926897764206
0.24624744604807464,-0.01606019027531147
0.24723639161453276,-0.016150450333952904
0.24822533718099088,-0.016245348379015923
0.24921428274744903,-0.016350554302334785
0.2502032283139071,-0.01646329276263714
0.2511921738803653,-0.016578977927565575
0.2521811194468234,-0.016698598861694336
0.25317006501328154,-0.01682339422404766
0.25415901057973966,-0.016951540485024452
0.2551479561461978,-0.0170848798006773
0.25613690171265596,-0.017228569835424423
0.2571258472791141,-0.017383575439453125
0.2581147928455722,-0.017545081675052643
0.2591037384120303,-0.0177067331969738
0.26009268397848845,-0.01786644198000431
0.26108162954494657,-0.018026355654001236
0.26207057511140475,-0.018185684457421303
0.26305952067786287,-0.018342282623052597
0.264048466244321,-0.018499568104743958
0.2650374118107791,-0.018662037327885628
0.26602635737723723,-0.018830109387636185
0.26701530294369535,-0.019002225250005722
0.26800424851015353,-0.019173448905348778
0.26899319407661165,-0.019339801743626595
0.2699821396430698,-0.019503377377986908
0.2709710852095279,-0.019664756953716278
0.271960030775986,-0.01981975883245468
0.27294897634244414,-0.01996488869190216
0.2739379219089023,-0.02009938284754753
0.27492686747536044,-0.02022252045571804
0.27591581304181856,-0.020334886386990547
0.2769047586082767,-0.020440729334950447
0.2778937041747348,-0.0205451138317585
0.2788826497411929,-0.020654190331697464
0.2798715953076511,-0.020774317905306816
0.2808605408741092,-0.02090286649763584
0.28184948644056734,-0.02102799341082573
0.28283843200702546,-0.02114088088274002
0.2838273775734836,-0.02124083787202835
0.28481632313994176,-0.02133096568286419
0.2858052687063999,-0.02141427807509899
0.286794214272858,-0.02149295248091221
0.2877831598393161,-0.02157003805041313
0.28877210540577425,-0.02164708636701107
0.28976105097223237,-0.021721821278333664
0.29074999653869055,-0.021790074184536934
0.29173894210514867,-0.021846067160367966
0.2927278876716068,-0.021888049319386482
0.2937168332380649,-0.02192135713994503
0.29470577880452303,-0.021955270320177078
0.29569472437098115,-0.02199750393629074
0.29668366993743933,-0.022048939019441605
0.29767261550389745,-0.02210596576333046
0.2986615610703556,-0.02216259203851223
0.2996505066368137,-0.02221592143177986
0.3006394522032718,-0.022269651293754578
0.30162839776972994,-0.022325856611132622
0.3026173433361881,-0.02238277718424797
0.30360628890264624,-0.022441552951931953
0.30459523446910436,-0.02250613272190094
0.3055841800355625,-0.022577788680791855
0.3065731256020206,-0.02265387959778309
0.3075620711684787,-0.022730275988578796
0.3085510167349369,-0.022803399711847305
0.309539962301395,-0.02287212386727333
0.31052890786785314,-0.022938886657357216
0.31151785343431126,-0.023007940500974655
0.3125067990007694,-0.023084791377186775
0.3134957445672275,-0.02317303791642189
0.3144846901336857,-0.023270145058631897
0.3154736357001438,-0.023374028503894806
0.31646258126660193,-0.023485194891691208
0.31745152683306005,-0.02359911985695362
0.31844047239951817,-0.023709967732429504
0.31942941796597635,-0.02381504513323307
0.32041836353243447,-0.02391151338815689
0.3214073090988926,-0.023998262360692024
0.3223962546653507,-0.02407611720263958
0.32338520023180883,-0.0241446103900671
0.32437414579826696,-0.02420421876013279
0.32536309136472513,-0.02425888553261757
0.32635203693118325,-0.024311451241374016
0.3273409824976414,-0.024359822273254395
0.3283299280640995,-0.024400020018219948
0.3293188736305576,-0.024432335048913956
0.33030781919701574,-0.02446085587143898
0.3312967647634739,-0.024486027657985687
0.33228571032993204,-0.0245056189596653
0.33327465589639016,-0.02452155575156212
0.3342636014628483,-0.024539483711123466
0.3352525470293064,-0.024563319981098175
0.3362414925957645,-0.024596484377980232
0.3372304381622227,-0.02464211732149124
0.3382193837286808,-0.02469537779688835
0.33920832929513894,-0.0247509628534317
0.34019727486159707,-0.02481207437813282
0.3411862204280552,-0.024883152917027473
0.3421751659945133,-0.024964075535535812
0.3431641115609715,-0.025049520656466484
0.3441530571274296,-0.025131341069936752
0.34514200269388773,-0.025204818695783615
0.34613094826034585,-0.025273332372307777
0.34711989382680397,-0.025341171771287918
0.3481088393932621,-0.025405403226614
0.34909778495972027,-0.025463590398430824
0.3500867305261784,-0.02551920898258686
0.3510756760926365,-0.025573689490556717
0.35206462165909463,-0.025625240057706833
0.35305356722555276,-0.025674741715192795
0.35404251279201093,-0.02572241611778736
0.35503145835846905,-0.025762619450688362
0.3560204039249272,-0.02578948810696602
0.3570093494913853,-0.025802025571465492
0.3579982950578434,-0.025799239054322243
0.35898724062430154,-0.02578122168779373
0.3599761861907597,-0.02575438655912876
0.36096513175721784,-0.02572595328092575
0.36195407732367596,-0.02569788694381714
0.3629430228901341,-0.025667468085885048
0.3639319684565922,-0.025635218247771263
0.3649209140230503,-0.025607243180274963
0.3659098595895085,-0.02558108977973461
0.3668988051559666,-0.0255440603941679
0.36788775072242474,-0.025489410385489464
0.36887669628888287,-0.025419721379876137
0.369865641855341,-0.025339027866721153
0.3708545874217991,-0.025251559913158417
0.3718435329882573,-0.025163225829601288
0.3728324785547154,-0.025079773738980293
0.37382142412117353,-0.025006011128425598
0.37481036968763165,-0.024943722411990166
0.37579931525408977,-0.024891136214137077
0.3767882608205479,-0.02484493888914585
0.37777720638700607,-0.024799292907118797
0.3787661519534642,-0.024749867618083954
0.3797550975199223,-0.024698790162801743
0.38074404308638043,-0.02464910037815571
0.38173298865283856,-0.0246003158390522
0.38272193421929673,-0.02455090545117855
0.38371087978575485,-0.02450069971382618
0.384699825352213,-0.02445121482014656
0.3856887709186711,-0.02440246008336544
0.3866777164851292,-0.024353086948394775
0.38766666205158734,-0.02430141158401966
0.3886556076180455,-0.024244774132966995
0.38964455318450364,-0.0241831187158823
0.39063349875096176,-0.024117063730955124
0.3916224443174199,-0.024046963080763817
0.392611389883878,-0.0239751935005188
0.3936003354503361,-0.023903263732790947
0.3945892810167943,-0.023831872269511223
0.3955782265832524,-0.023761650547385216
0.39656717214971055,-0.023694971576333046
0.39755611771616867,-0.02363446354866028
0.3985450632826268,-0.023577295243740082
0.3995340088490849,-0.023519504815340042
0.4005229544155431,-0.02346111834049225
0.4015118999820012,-0.023400364443659782
0.40250084554845933,-0.023330282419919968
0.40348979111491745,-0.02325040102005005
0.4044787366813756,-0.0231714379042387
0.4054676822478337,-0.02310178242623806
0.40645662781429187,-0.023038148880004883
0.40744557338075,-0.02297089993953705
0.4084345189472081,-0.02289467304944992
0.40942346451366624,-0.022814791649580002
0.41041241008012436,-0.02274365723133087
0.41140135564658253,-0.02268378436565399
0.41239030121304066,-0.022626321762800217
0.4133792467794988,-0.022570013999938965
0.4143681923459569,-0.02252209186553955
0.415357137912415,-0.022485276684165
0.41634608347887314,-0.02245374396443367
0.4173350290453313,-0.022419894114136696
0.41832397461178944,-0.022382721304893494
0.41931292017824756,-0.022345298901200294
0.4203018657447057,-0.022308344021439552
0.4212908113111638,-0.022270753979682922
0.4222797568776219,-0.022236892953515053
0.4232687024440801,-0.02221546694636345
0.4242576480105382,-0.022208256646990776
0.42524659357699635,-0.022213729098439217
0.42623553914345447,-0.022234151139855385
0.4272244847099126,-0.02226928249001503
0.4282134302763707,-0.022314107045531273
0.4292023758428289,-0.022363020107150078
0.430191321409287,-0.022413212805986404
0.43118026697574513,-0.022465191781520844
0.43216921254220325,-0.022521711885929108
0.4331581581086614,-0.022586071863770485
0.4341471036751195,-0.02265678346157074
0.43513604924157767,-0.022730818018317223
0.4361249948080358,-0.02281072735786438
0.4371139403744939,-0.02289922907948494
0.43810288594095204,-0.022992726415395737
0.43909183150741016,-0.02308371104300022
0.4400807770738683,-0.02316593937575817
0.44106972264032646,-0.023241890594363213
0.4420586682067846,-0.02332247793674469
0.4430476137732427,-0.02341313287615776
0.4440365593397008,-0.023509494960308075
0.44502550490615894,-0.02360834926366806
0.4460144504726171,-0.023710398003458977
0.44700339603907524,-0.02381611242890358
0.44799234160553336,-0.023927047848701477
0.4489812871719915,-0.024042921140789986
0.4499702327384496,-0.02415892668068409
0.4509591783049077,-0.02427227795124054
0.4519481238713659,-0.0243841540068388
0.452937069437824,-0.024495845660567284
0.45392601500428215,-0.024607708677649498
0.45491496057074027,-0.024715987965464592
0.4559039061371984,-0.02481536939740181
0.4568928517036565,-0.02490702085196972
0.4578817972701147,-0.024995621293783188
0.4588707428365728,-0.0250801183283329
0.45985968840303093,-0.025153178721666336
0.46084863396948905,-0.025211939588189125
0.4618375795359472,-0.025262705981731415
0.4628265251024053,-0.02531142719089985
0.46381547066886347,-0.025354035198688507
0.4648044162353216,-0.025382868945598602
0.4657933618017797,-0.025399284437298775
0.46678230736823784,-0.025409316644072533
0.46777125293469596,-0.025415688753128052
0.4687601985011541,-0.02541952021420002
0.46974914406761226,-0.025419721379876137
0.4707380896340704,-0.025414997711777687
0.4717270352005285,-0.02540636621415615
0.4727159807669866,-0.025392776355147362
0.47370492633344474,-0.025372162461280823
0.47469387189990286,-0.025346677750349045
0.47568281746636104,-0.02531958743929863
0.47667176303281916,-0.025287289172410965
0.4776607085992773,-0.025243282318115234
0.4786496541657354,-0.025186486542224884
0.4796385997321935,-0.025117816403508186
0.4806275452986517,-0.02503759227693081
0.4816164908651098,-0.024949107319116592
0.48260543643156795,-0.02485688030719757
0.48359438199802607,-0.024762270972132683
0.4845833275644842,-0.024665258824825287
0.4855722731309423,-0.024568304419517517
0.4865612186974005,-0.02447405643761158
0.4875501642638586,-0.02437964640557766
0.48853910983031673,-0.024279125034809113
0.48952805539677485,-0.024170752614736557
0.490517000963233,-0.02405666746199131
0.4915059465296911,-0.023937847465276718
0.4924948920961493,-0.023812947794795036
0.4934838376626074,-0.023679975420236588
0.4944727832290655,-0.023537879809737206
0.49546172879552364,-0.023387078195810318
0.49645067436198176,-0.023228058591485023
0.4974396199284399,-0.023062296211719513
0.49842856549489806,-0.02289498597383499
0.4994175110613562,-0.02273198962211609
0.5004064566278142,-0.022574778646230698
0.5013954021942725,-0.022420324385166168
0.5023843477607306,-0.022262144833803177
0.5033732933271887,-0.022093456238508224
0.5043622388936468,-0.021912943571805954
0.505351184460105,-0.021726541221141815
0.5063401300265631,-0.02153959311544895
0.5073290755930212,-0.02135005034506321
0.5083180211594793,-0.021157683804631233
0.5093069667259374,-0.02096751518547535
0.5102959122923956,-0.020781267434358597
0.5112848578588537,-0.02059854008257389
0.5122738034253119,-0.02042064443230629
0.51326274899177,-0.020249297842383385
0.5142516945582282,-0.020082319155335426
0.5152406401246863,-0.01991691254079342
0.5162295856911444,-0.019755618646740913
0.5172185312576025,-0.019600773230195045
0.5182074768240607,-0.019448332488536835
0.5191964223905188,-0.01928991824388504
0.5201853679569769,-0.019118759781122208
0.521174313523435,-0.018933335319161415
0.5221632590898931,-0.018736934289336205
0.5231522046563513,-0.018535101786255836
0.5241411502228095,-0.01833271235227585
0.5251300957892676,-0.018132857978343964
0.5261190413557257,-0.017938749864697456
0.5271079869221839,-0.017756061628460884
0.528096932488642,-0.017590584233403206
0.5290858780551001,-0.017440998926758766
0.5300748236215582,-0.01729840412735939
0.5310637691880163,-0.01714799925684929
0.5320527147544745,-0.016975784674286842
0.5330416603209326,-0.016781816259026527
0.5340306058873907,-0.016580000519752502
0.5350195514538488,-0.01638471707701683
0.5360084970203071,-0.016199853271245956
0.5369974425867652,-0.016020987182855606
0.5379863881532233,-0.01584175042808056
0.5389753337196814,-0.015658847987651825
0.5399642792861395,-0.015474222600460052
0.5409532248525977,-0.015291072428226471
0.5419421704190558,-0.015111753717064857
0.5429311159855139,-0.014936737716197968
0.543920061551972,-0.01476284395903349
0.5449090071184302,-0.014587917365133762
0.5458979526848883,-0.014413869939744473
0.5468868982513465,-0.014242313802242279
0.5478758438178046,-0.014075076207518578
0.5488647893842628,-0.013913635164499283
0.5498537349507209,-0.013754499144852161
0.550842680517179,-0.013592546805739403
0.5518316260836371,-0.013426071964204311
0.5528205716500952,-0.013256321661174297
0.5538095172165534,-0.013086432591080666
0.5547984627830115,-0.012921120040118694
0.5557874083494696,-0.01276443898677826
0.5567763539159277,-0.01261666975915432
0.5577652994823858,-0.012475083582103252
0.5587542450488441,-0.012337412685155869
0.5597431906153022,-0.012201505713164806
0.5607321361817603,-0.01206367090344429
0.5617210817482184,-0.011919604614377022
0.5627100273146766,-0.011770532466471195
0.5636989728811347,-0.011624236591160297
0.5646879184475928,-0.011482530273497105
0.5656768640140509,-0.011339787393808365
0.566665809580509,-0.011194387450814247
0.5676547551469672,-0.011049044318497181
0.5686437007134253,-0.01090389396995306
0.5696326462798835,-0.010757013224065304
0.5706215918463416,-0.010609492659568787
0.5716105374127998,-0.010462857782840729
0.5725994829792579,-0.010317772626876831
0.573588428545716,-0.010181198827922344
0.5745773741121741,-0.010061465203762054
0.5755663196786323,-0.00995224341750145
0.5765552652450904,-0.0098374979570508
0.5775442108115485,-0.009711213409900665
0.5785331563780066,-0.009576082229614258
0.5795221019444647,-0.009432387538254261
0.5805110475109229,-0.009277568198740482
0.5814999930773811,-0.00911023374646902
0.5824889386438392,-0.008937172591686249
0.5834778842102973,-0.00877236295491457
0.5844668297767555,-0.00862231943756342
0.5854557753432136,-0.008483914658427238
0.5864447209096717,-0.008352945558726788
0.5874336664761298,-0.008224809542298317
0.588422612042588,-0.008099439553916454
0.5894115576090461,-0.007980896160006523
0.5904005031755042,-0.007867556065320969
0.5913894487419623,-0.007754651829600334
0.5923783943084204,-0.0076406002044677734
0.5933673398748787,-0.007527177222073078
0.5943562854413368,-0.007415921427309513
0.5953452310077949,-0.007301784586161375
0.596334176574253,-0.007175719365477562
0.5973231221407111,-0.0070330314338207245
0.5983120677071693,-0.006874643266201019
0.5993010132736274,-0.00670409481972456
0.6002899588400855,-0.006526495795696974
0.6012789044065436,-0.006348328664898872
0.6022678499730018,-0.006173907313495874
0.6032567955394599,-0.006002604030072689
0.6042457411059181,-0.005832549650222063
0.6052346866723762,-0.005666461307555437
0.6062236322388344,-0.005508081987500191
0.6072125778052925,-0.005358777474611998
0.6082015233717506,-0.005219343584030867
0.6091904689382087,-0.005086769349873066
0.6101794145046668,-0.004954820033162832
0.611168360071125,-0.004817325156182051
0.6121573056375831,-0.00467079458758235
0.6131462512040412,-0.004516548942774534
0.6141351967704993,-0.004356143996119499
0.6151241423369574,-0.004189098719507456
0.6161130879034157,-0.004017611034214497
0.6171020334698738,-0.003845084458589554
0.6180909790363319,-0.003672441467642784
0.61907992460279,-0.0034981658682227135
0.6200688701692482,-0.0033167870715260506
0.6210578157357063,-0.0031239259988069534
0.6220467613021644,-0.0029244173783808947
0.6230357068686225,-0.002729573752731085
0.6240246524350807,-0.002543005393818021
0.6250135980015388,-0.002357275690883398
0.6260025435679969,-0.002168673789128661
0.626991489134455,-0.0019819289445877075
0.6279804347009132,-0.0018023238517343998
0.6289693802673714,-0.0016305784229189157
0.6299583258338295,-0.0014652342069894075
0.6309472714002876,-0.0013090757420286536
0.6319362169667457,-0.0011661595199257135
0.6329251625332039,-0.001032389234751463
0.633914108099662,-0.0009003451559692621
0.6349030536661201,-0.0007682374562136829
0.6358919992325782,-0.0006371010094881058
0.6368809447990363,-0.0005082893185317516
0.6378698903654945,-0.0003826735191978514
0.6388588359319527,-0.00026150699704885483
0.6398477814984108,-0.00014808392734266818
0.6408367270648689,-4.6671630116179585e-05
0.6418256726313271,4.1245584725402296e-05
0.6428146181977852,0.00012247437553014606
0.6438035637642433,0.00020469451555982232
0.6447925093307014,0.0002866818103939295
0.6457814548971595,0.0003651675651781261
0.6467704004636177,0.0004407120286487043
0.6477593460300758,0.0005131696816533804
0.6487482915965339,0.0005821657250635326
0.649737237162992,0.0006454738322645426
0.6507261827294503,0.0006940244929865003
0.6517151282959084,0.0007236376404762268
0.6527040738623665,0.0007411999977193773
0.6536930194288246,0.0007544204127043486
0.6546819649952828,0.0007683811709284782
0.6556709105617409,0.0007835315191186965
0.656659856128199,0.0007962025701999664
0.6576488016946571,0.0008030238095670938
0.6586377472611152,0.0008026636205613613
0.6596266928275734,0.0007985163247212768
0.6606156383940315,0.0007934559253044426
0.6616045839604896,0.0007835369324311614
0.6625935295269478,0.0007622529519721866
0.663582475093406,0.0007286671316251159
0.6645714206598641,0.000688440166413784
0.6655603662263222,0.0006477148272097111
0.6665493117927803,0.0006104564527049661
0.6675382573592384,0.0005761358188465238
0.6685272029256966,0.0005411420715972781
0.6695161484921547,0.0005050897016189992
0.6705050940586128,0.00047124194679781795
0.6714940396250709,0.00044063199311494827
0.672482985191529,0.0004095854819752276
0.6734719307579873,0.0003744116984307766
0.6744608763244454,0.0003344411961734295
0.6754498218909035,0.00029415241442620754
0.6764387674573616,0.00025908229872584343
0.6774277130238198,0.00022735730453860015
0.6784166585902779,0.000192503648577258
0.679405604156736,0.00014882789400871843
0.6803945497231941,9.49985405895859e-05
0.6813834952896523,3.643981472123414e-05
0.6823724408561104,-2.3603206500411034e-05
0.6833613864225685,-8.56689439387992e-05
0.6843503319890266,-0.00014424040273297578
0.6853392775554848,-0.00019211256585549563
0.686328223121943,-0.000229532815865241
0.6873171686884011,-0.0002616270794533193
0.6883061142548592,-0.00029111470212228596
0.6892950598213173,-0.0003174700541421771
0.6902840053877755,-0.0003382792929187417
0.6912729509542336,-0.00035030097933486104
0.6922618965206917,-0.00035605806624516845
0.6932508420871498,-0.00036103848833590746
0.6942397876536079,-0.0003662480739876628
0.6952287332200661,-0.00037532663554884493
0.6962176787865242,-0.00039586122147738934
0.6972066243529824,-0.0004262783331796527
0.6981955699194405,-0.00045683191274292767
0.6991845154858987,-0.0004825815267395228
0.7001734610523568,-0.0005016645300202072
0.7011624066188149,-0.0005089041078463197
0.702151352185273,-0.0005020337994210422
0.7031402977517311,-0.0004878984182141721
0.7041292433181893,-0.0004753874382004142
0.7051181888846474,-0.00046662718523293734
0.7061071344511055,-0.00046270544407889247
0.7070960800175636,-0.00046817149268463254
0.7080850255840219,-0.00048318179324269295
0.70907397115048,-0.0004983030376024544
0.7100629167169381,-0.0005032088374719024
0.7110518622833962,-0.0004976009367965162
0.7120408078498544,-0.0004833455022890121
0.7130297534163125,-0.00045794149627909064
0.7140186989827706,-0.0004237299435772002
0.7150076445492287,-0.00038928919821046293
0.7159965901156868,-0.00036052550422027707
0.716985535682145,-0.00033677316969260573
0.7179744812486031,-0.0003153490833938122
0.7189634268150612,-0.00029586590244434774
0.7199523723815194,-0.0002780980139505118
0.7209413179479776,-0.00025828194338828325
0.7219302635144357,-0.00023091524781193584
