file,timestamp_raw,timestamp,timestamp_serie,delta_t,velocity,length,total_length,first_peak_raw
ADTC_8_adz_raw_20260307_0600,2026-03-07 05:53:00.565,2026-03-07 05:53:10.618,"[Timestamp('2026-03-07 05:53:10.618000'), Timestamp('2026-03-07 05:53:10.730000'), Timestamp('2026-03-07 05:53:11.541000'), Timestamp('2026-03-07 05:53:11.665000'), Timestamp('2026-03-07 05:53:11.896000'), Timestamp('2026-03-07 05:53:12.029000'), Timestamp('2026-03-07 05:53:12.896000'), Timestamp('2026-03-07 05:53:13.024000'), Timestamp('2026-03-07 05:53:13.286000'), Timestamp('2026-03-07 05:53:13.426000'), Timestamp('2026-03-07 05:53:14.372000'), Timestamp('2026-03-07 05:53:14.517000'), Timestamp('2026-03-07 05:53:14.803000'), Timestamp('2026-03-07 05:53:14.958000'), Timestamp('2026-03-07 05:53:15.999000'), Timestamp('2026-03-07 05:53:16.155000')]","[0.112, 0.811, 0.124, 0.231, 0.133, 0.867, 0.128, 0.262, 0.14, 0.946, 0.145, 0.286, 0.155, 1.041, 0.156]","[20.10737972418149, 19.79684424016429, 19.047694033816903, 18.865171011941303, 18.556978290427168, 18.54449851764838, 17.712418300653592, 17.314597970335676, 17.14728612938929, 17.000150443809236, 15.936781894228702, 15.68627450980392, 15.374515315019593, 15.303089577945668, 14.81485009633177, 14.568063279334046]","[2.2520265291083272, 16.05524067877324, 2.3619140601932958, 4.357854503758441, 2.4680781126268134, 16.078080214801144, 2.26718954248366, 4.536424668227947, 2.4006200581145007, 16.082142319843538, 2.3108333746631615, 4.486274509803921, 2.383049873828037, 15.930516250641439, 2.3111166150277564]",96.28136131189522,9.921816128464428
ADTC_8_adz_raw_20260307_0610,2026-03-07 06:07:59.624,2026-03-07 06:08:09.680,"[Timestamp('2026-03-07 06:08:09.680000'), Timestamp('2026-03-07 06:08:09.814000'), Timestamp('2026-03-07 06:08:10.716000'), Timestamp('2026-03-07 06:08:10.851000'), Timestamp('2026-03-07 06:08:11.103000'), Timestamp('2026-03-07 06:08:11.258000'), Timestamp('2026-03-07 06:08:12.204000'), Timestamp('2026-03-07 06:08:12.351000'), Timestamp('2026-03-07 06:08:12.626000'), Timestamp('2026-03-07 06:08:12.791000'), Timestamp('2026-03-07 06:08:13.822000'), Timestamp('2026-03-07 06:08:13.980000'), Timestamp('2026-03-07 06:08:14.296000'), Timestamp('2026-03-07 06:08:14.464000'), Timestamp('2026-03-07 06:08:15.639000'), Timestamp('2026-03-07 06:08:15.821000')]","[0.134, 0.902, 0.135, 0.252, 0.155, 0.946, 0.147, 0.275, 0.165, 1.031, 0.158, 0.316, 0.168, 1.175, 0.182]","[17.944489476479298, 17.79500288612188, 17.220852934173354, 17.158848409726925, 17.16674550312576, 16.7979131201548, 16.244398952085092, 16.28556135574881, 15.815872326566058, 15.622964104682756, 14.816085055303096, 14.724064925899789, 14.256734110674028, 14.150586783574404, 13.018295485887652, 12.956315056142937]","[2.404561589848226, 16.051092603281933, 2.3248151461134032, 4.324029799251186, 2.660845552984493, 15.890825811666438, 2.3879266459565085, 4.4785293728309234, 2.6096189338833997, 16.10727599192792, 2.340941438737889, 4.652804516584333, 2.395131330593237, 16.626939470699927, 2.3693297784315526]",97.62466798279135,9.921816128464428
ADTC_8_adz_raw_20260307_0630,2026-03-07 06:23:00.853,2026-03-07 06:23:10.892,"[Timestamp('2026-03-07 06:23:10.892000'), Timestamp('2026-03-07 06:23:10.986000'), Timestamp('2026-03-07 06:23:11.593000'), Timestamp('2026-03-07 06:23:11.684000'), Timestamp('2026-03-07 06:23:11.834000'), Timestamp('2026-03-07 06:23:11.937000'), Timestamp('2026-03-07 06:23:12.608000'), Timestamp('2026-03-07 06:23:12.698000'), Timestamp('2026-03-07 06:23:12.849000'), Timestamp('2026-03-07 06:23:12.946000'), Timestamp('2026-03-07 06:23:13.644000'), Timestamp('2026-03-07 06:23:13.744000'), Timestamp('2026-03-07 06:23:13.897000'), Timestamp('2026-03-07 06:23:13.998000'), Timestamp('2026-03-07 06:23:14.720000'), Timestamp('2026-03-07 06:23:14.823000'), Timestamp('2026-03-07 06:23:14.985000'), Timestamp('2026-03-07 06:23:15.098000'), Timestamp('2026-03-07 06:23:15.868000'), Timestamp('2026-03-07 06:23:15.980000'), Timestamp('2026-03-07 06:23:16.163000'), Timestamp('2026-03-07 06:23:16.282000'), Timestamp('2026-03-07 06:23:17.068000'), Timestamp('2026-03-07 06:23:17.189000')]","[0.094, 0.607, 0.091, 0.15, 0.103, 0.671, 0.09, 0.151, 0.097, 0.698, 0.1, 0.153, 0.101, 0.722, 0.103, 0.162, 0.113, 0.77, 0.112, 0.183, 0.119, 0.786, 0.121]","[25.880711545169163, 25.964912280701753, 25.203100775193796, 24.96854580137181, 24.96854580137181, 24.98274111675127, 24.65612512693368, 24.334639850928486, 24.27963012699996, 24.196712568805587, 23.650485436893206, 23.588505191982616, 23.446054750402578, 23.290829529948713, 22.456416822614003, 22.122751963298654, 22.018348623853214, 21.81097976109426, 21.030809098761875, 20.51881622214103, 20.36717062634989, 20.368605592016543, 18.940879798262817, 18.568734847804613]","[2.432786885245901, 15.760701754385964, 2.2934821705426356, 3.7452818702057713, 2.5717602175412964, 16.763419289340103, 2.219051261424031, 3.6745306174902015, 2.3551241223189963, 16.8893053730263, 2.3650485436893205, 3.6090412943733403, 2.3680515297906606, 16.81597892062297, 2.313010932729242, 3.583885818054382, 2.488073394495413, 16.79445441604258, 2.35545061906133, 3.7549433686518086, 2.423693304535637, 16.009723995325004, 2.2918464555898006]",145.87864615448268,9.921816128464428
ADTC_8_adz_raw_20260307_0640,2026-03-07 06:30:52.826,2026-03-07 06:30:55.493,"[Timestamp('2026-03-07 06:30:55.493000'), Timestamp('2026-03-07 06:30:55.593000'), Timestamp('2026-03-07 06:30:56.249000'), Timestamp('2026-03-07 06:30:56.348000'), Timestamp('2026-03-07 06:30:56.529000'), Timestamp('2026-03-07 06:30:56.632000'), Timestamp('2026-03-07 06:30:57.288000'), Timestamp('2026-03-07 06:30:57.381000'), Timestamp('2026-03-07 06:30:57.571000'), Timestamp('2026-03-07 06:30:57.665000'), Timestamp('2026-03-07 06:30:58.320000'), Timestamp('2026-03-07 06:30:58.412000'), Timestamp('2026-03-07 06:30:58.597000'), Timestamp('2026-03-07 06:30:58.694000'), Timestamp('2026-03-07 06:30:59.343000'), Timestamp('2026-03-07 06:30:59.438000'), Timestamp('2026-03-07 06:30:59.615000'), Timestamp('2026-03-07 06:30:59.717000'), Timestamp('2026-03-07 06:31:00.360000'), Timestamp('2026-03-07 06:31:00.455000'), Timestamp('2026-03-07 06:31:00.641000'), Timestamp('2026-03-07 06:31:00.735000'), Timestamp('2026-03-07 06:31:01.375000'), Timestamp('2026-03-07 06:31:01.387000'), Timestamp('2026-03-07 06:31:01.475000'), Timestamp('2026-03-07 06:31:01.656000'), Timestamp('2026-03-07 06:31:01.752000'), Timestamp('2026-03-07 06:31:02.395000'), Timestamp('2026-03-07 06:31:02.489000'), Timestamp('2026-03-07 06:31:02.664000'), Timestamp('2026-03-07 06:31:02.763000'), Timestamp('2026-03-07 06:31:03.403000'), Timestamp('2026-03-07 06:31:03.497000')]","[0.1, 0.656, 0.099, 0.181, 0.103, 0.656, 0.093, 0.19, 0.094, 0.655, 0.092, 0.185, 0.097, 0.649, 0.095, 0.177, 0.102, 0.643, 0.095, 0.186, 0.094, 0.64, 0.012, 0.088, 0.181, 0.096, 0.643, 0.094, 0.175, 0.099, 0.64, 0.094]","[24.003750586029064, 24.00960384153662, 24.242424242424246, 24.24257883493288, 24.12075528872559, 24.181973922147137, 24.427639075934948, 24.30519946672137, 24.558212568288134, 24.558212568288134, 24.743747301292057, 24.616031979802237, 24.68013111980544, 24.80686408706974, 25.068008426908836, 24.871134020618562, 25.06544502617802, 25.131062272568407, 25.14191690662279, 25.00610500610501, 25.263332848565433, 25.737450405382084, 25.375039230044983, 26.03174603174603, 25.137091467427073, 25.199627958248648, 25.543478260869563, 25.475662548833277, 25.546551541101948, 25.611656149287498, 25.683322007224863, 25.74911012835724]","[2.4003750586029065, 15.750300120048024, 2.4000000000000004, 4.387906769122851, 2.4844377947387355, 15.863374892928523, 2.27177043406195, 4.61798789867706, 2.3084719814190846, 16.08562923222873, 2.2764247517188694, 4.553965916263413, 2.3939727186211277, 16.09965479250826, 2.3814608005563396, 4.402190721649485, 2.5566753926701575, 16.159273041261486, 2.3884821061291652, 4.651135531135532, 2.374753287765151, 16.471968259444534, 0.3045004707605398, 2.290793650793651, 4.5498135556043, 2.4191642839918703, 16.424456521739128, 2.394712279590328, 4.47064651969284, 2.535553958779462, 16.437326084623912, 2.4204163520655806]",199.527595179193,9.921816128464428
ADTC_8_adz_raw_20260307_0700,2026-03-07 06:55:19.917,2026-03-07 06:55:29.978,"[Timestamp('2026-03-07 06:55:29.978000'), Timestamp('2026-03-07 06:55:30.095000'), Timestamp('2026-03-07 06:55:30.858000'), Timestamp('2026-03-07 06:55:30.970000'), Timestamp('2026-03-07 06:55:31.184000'), Timestamp('2026-03-07 06:55:31.305000'), Timestamp('2026-03-07 06:55:32.095000'), Timestamp('2026-03-07 06:55:32.210000'), Timestamp('2026-03-07 06:55:32.433000'), Timestamp('2026-03-07 06:55:32.560000'), Timestamp('2026-03-07 06:55:33.374000'), Timestamp('2026-03-07 06:55:33.500000'), Timestamp('2026-03-07 06:55:33.732000'), Timestamp('2026-03-07 06:55:33.865000'), Timestamp('2026-03-07 06:55:34.724000'), Timestamp('2026-03-07 06:55:34.857000')]","[0.117, 0.763, 0.112, 0.214, 0.121, 0.79, 0.115, 0.223, 0.127, 0.814, 0.126, 0.232, 0.133, 0.859, 0.133]","[21.052732825161705, 20.872031194611836, 20.690520096429413, 20.51291416883158, 20.232384607184734, 20.32258064516129, 20.02453475321692, 19.71784652369203, 19.492405877405627, 19.53368218851427, 19.009975531714662, 18.695388349514566, 18.586658269983356, 18.594325400694515, 17.844852605829427, 17.883296504306742]","[2.4631697405439197, 15.925359801488831, 2.3173382508000944, 4.389763632129958, 2.4481185374693526, 16.05483870967742, 2.302821496619946, 4.3970797747833235, 2.475535546430515, 15.900417301450615, 2.3952569169960474, 4.33733009708738, 2.4720255499077863, 15.972525519196589, 2.373365396575314]",96.22494627115708,9.921816128464428
ADTC_8_adz_raw_20260307_0710,2026-03-07 07:07:14.021,2026-03-07 07:07:24.068,"[Timestamp('2026-03-07 07:07:24.068000'), Timestamp('2026-03-07 07:07:24.171000'), Timestamp('2026-03-07 07:07:24.877000'), Timestamp('2026-03-07 07:07:24.982000'), Timestamp('2026-03-07 07:07:25.185000'), Timestamp('2026-03-07 07:07:25.293000'), Timestamp('2026-03-07 07:07:26.023000'), Timestamp('2026-03-07 07:07:26.134000'), Timestamp('2026-03-07 07:07:26.339000'), Timestamp('2026-03-07 07:07:26.455000'), Timestamp('2026-03-07 07:07:27.217000'), Timestamp('2026-03-07 07:07:27.332000'), Timestamp('2026-03-07 07:07:27.555000'), Timestamp('2026-03-07 07:07:27.677000'), Timestamp('2026-03-07 07:07:28.492000'), Timestamp('2026-03-07 07:07:28.614000')]","[0.103, 0.706, 0.105, 0.203, 0.108, 0.73, 0.111, 0.205, 0.116, 0.762, 0.115, 0.223, 0.122, 0.815, 0.122]","[22.32666814501517, 22.537198280612813, 21.993386868209733, 22.222698531775805, 21.89307260245475, 22.02020202020202, 21.333438683647817, 21.481778133760514, 21.265614114276183, 21.169948942377825, 20.452503471371394, 20.513663447709057, 20.063243592655354, 19.94253319872641, 19.071969696969695, 19.150967413441954]","[2.299646818936562, 15.911261986112645, 2.309305621162022, 4.511207801950489, 2.364451841065113, 16.074747474747475, 2.368011693884908, 4.403764517420905, 2.4668112372560373, 16.131501094091902, 2.3520378992077102, 4.57454694883912, 2.4477157183039533, 16.253164556962023, 2.326780303030303]",96.79495551297117,9.921816128464428
ADTC_8_adz_raw_20260307_0730,2026-03-07 07:23:10.560,2026-03-07 07:23:20.609,"[Timestamp('2026-03-07 07:23:20.609000'), Timestamp('2026-03-07 07:23:20.720000'), Timestamp('2026-03-07 07:23:21.487000'), Timestamp('2026-03-07 07:23:21.602000'), Timestamp('2026-03-07 07:23:21.820000'), Timestamp('2026-03-07 07:23:21.941000'), Timestamp('2026-03-07 07:23:22.731000'), Timestamp('2026-03-07 07:23:22.854000'), Timestamp('2026-03-07 07:23:23.083000'), Timestamp('2026-03-07 07:23:23.206000'), Timestamp('2026-03-07 07:23:24.029000'), Timestamp('2026-03-07 07:23:24.153000'), Timestamp('2026-03-07 07:23:24.393000'), Timestamp('2026-03-07 07:23:24.522000'), Timestamp('2026-03-07 07:23:25.394000'), Timestamp('2026-03-07 07:23:25.524000')]","[0.111, 0.767, 0.115, 0.218, 0.121, 0.79, 0.123, 0.229, 0.123, 0.823, 0.124, 0.24, 0.129, 0.872, 0.13]","[21.075766338924232, 20.872031194611836, 20.512820512820515, 20.341265672767427, 20.12799774949012, 20.072361176655654, 19.69249413012194, 19.63855421686747, 19.49690721649484, 19.465375987115117, 18.9352058978, 18.623134412608096, 18.408589498455655, 18.36107779175565, 17.648549732858868, 17.42567994939911]","[2.3394100636205897, 16.00884792626728, 2.3589743589743595, 4.434395916663299, 2.4354877276883045, 15.857165329557967, 2.4221767780049985, 4.49722891566265, 2.3981195876288655, 16.02000443739574, 2.3479655313272, 4.469552259025943, 2.3747080453007796, 16.010859834410926, 2.2943114652716528]",96.26920817680055,9.921816128464428
ADTC_8_adz_raw_20260307_0740,2026-03-07 07:37:01.098,2026-03-07 07:37:11.146,"[Timestamp('2026-03-07 07:37:11.146000'), Timestamp('2026-03-07 07:37:11.251000'), Timestamp('2026-03-07 07:37:11.971000'), Timestamp('2026-03-07 07:37:12.077000'), Timestamp('2026-03-07 07:37:12.277000'), Timestamp('2026-03-07 07:37:12.393000'), Timestamp('2026-03-07 07:37:13.129000'), Timestamp('2026-03-07 07:37:13.241000'), Timestamp('2026-03-07 07:37:13.452000'), Timestamp('2026-03-07 07:37:13.560000'), Timestamp('2026-03-07 07:37:14.325000'), Timestamp('2026-03-07 07:37:14.439000'), Timestamp('2026-03-07 07:37:14.662000'), Timestamp('2026-03-07 07:37:14.769000'), Timestamp('2026-03-07 07:37:15.568000'), Timestamp('2026-03-07 07:37:15.683000')]","[0.105, 0.72, 0.106, 0.2, 0.116, 0.736, 0.112, 0.211, 0.108, 0.765, 0.114, 0.223, 0.107, 0.799, 0.115]","[22.196798785377485, 22.325702140087287, 21.695607763023492, 21.89512228105398, 21.76881941587824, 21.45275500114854, 20.872031194611836, 21.030203564538883, 20.67603282793156, 20.801757895033383, 20.255418404547495, 20.385473726922292, 19.84013117442099, 20.404401799750637, 19.626777152212775, 19.692328407446055]","[2.330663872464636, 16.074505540862845, 2.29973442288049, 4.379024456210796, 2.525183052241876, 15.789227680845324, 2.3376674937965256, 4.4373729521177045, 2.2330115454166086, 15.913344789700538, 2.3091176981184143, 4.5459606411036715, 2.122894035663046, 16.30311703800076, 2.257079372504469]",95.85790459192772,9.921816128464428
ADTC_8_adz_raw_20260307_0800,2026-03-07 07:53:11.402,2026-03-07 07:53:21.452,"[Timestamp('2026-03-07 07:53:21.452000'), Timestamp('2026-03-07 07:53:21.558000'), Timestamp('2026-03-07 07:53:22.303000'), Timestamp('2026-03-07 07:53:22.415000'), Timestamp('2026-03-07 07:53:22.631000'), Timestamp('2026-03-07 07:53:22.745000'), Timestamp('2026-03-07 07:53:23.518000'), Timestamp('2026-03-07 07:53:23.635000'), Timestamp('2026-03-07 07:53:23.838000'), Timestamp('2026-03-07 07:53:23.859000'), Timestamp('2026-03-07 07:53:23.978000'), Timestamp('2026-03-07 07:53:24.787000'), Timestamp('2026-03-07 07:53:24.907000'), Timestamp('2026-03-07 07:53:25.135000'), Timestamp('2026-03-07 07:53:25.270000'), Timestamp('2026-03-07 07:53:26.123000'), Timestamp('2026-03-07 07:53:26.251000')]","[0.106, 0.745, 0.112, 0.216, 0.114, 0.773, 0.117, 0.203, 0.021, 0.119, 0.809, 0.12, 0.228, 0.135, 0.853, 0.128]","[21.744751585298282, 21.747429345483653, 21.26248454761297, 21.17612724354297, 20.82782314045697, 21.039203932382204, 20.189475360242017, 20.147104162078833, 19.611869287592334, 19.977848539388066, 19.239713235737092, 19.143504711916975, 18.93962682646847, 18.993771187931824, 18.292350966336997, 17.956221222323613]","[2.3049436680416178, 16.201834862385322, 2.381398269332653, 4.574043484605282, 2.374371838012095, 16.263304639731444, 2.362168617148316, 4.089862144902003, 0.41184925503943903, 2.37736397618718, 15.564928007711309, 2.297220565430037, 4.318234916434811, 2.564159110370796, 15.603375374285458, 2.2983963164574224]",95.9874550460752,9.921816128464428
ADTC_8_adz_raw_20260307_0810,2026-03-07 08:07:45.907,2026-03-07 08:07:55.987,"[Timestamp('2026-03-07 08:07:55.987000'), Timestamp('2026-03-07 08:07:56.084000'), Timestamp('2026-03-07 08:07:56.779000'), Timestamp('2026-03-07 08:07:56.884000'), Timestamp('2026-03-07 08:07:57.082000'), Timestamp('2026-03-07 08:07:57.190000'), Timestamp('2026-03-07 08:07:57.908000'), Timestamp('2026-03-07 08:07:58.016000'), Timestamp('2026-03-07 08:07:58.224000'), Timestamp('2026-03-07 08:07:58.333000'), Timestamp('2026-03-07 08:07:59.071000'), Timestamp('2026-03-07 08:07:59.186000'), Timestamp('2026-03-07 08:07:59.392000'), Timestamp('2026-03-07 08:07:59.509000'), Timestamp('2026-03-07 08:08:00.273000'), Timestamp('2026-03-07 08:08:00.386000')]","[0.097, 0.695, 0.105, 0.198, 0.108, 0.718, 0.108, 0.208, 0.109, 0.738, 0.115, 0.206, 0.117, 0.764, 0.113]","[22.97492270697355, 23.16127680379968, 22.434315417039777, 22.537198280612813, 22.27390180878553, 22.044354456009366, 21.597983540344377, 21.794792504174655, 21.42899850523169, 21.430279837359485, 21.10053186093358, 20.960798615580437, 20.869663845292273, 20.802343926076176, 20.339348235927822, 20.339348235927822]","[2.2285675025764347, 16.097087378640776, 2.3556031187891766, 4.462365259561337, 2.4055813953488374, 15.827846499414724, 2.3325822223571926, 4.533316840868328, 2.335760837070254, 15.8155465199713, 2.426561164007362, 4.31792451480957, 2.441750669899196, 15.892990759522199, 2.298346350659844]",95.77183103349654,9.921816128464428
ADTC_8_adz_raw_20260307_0830,2026-03-07 08:24:06.819,2026-03-07 08:24:16.874,"[Timestamp('2026-03-07 08:24:16.874000'), Timestamp('2026-03-07 08:24:16.973000'), Timestamp('2026-03-07 08:24:17.654000'), Timestamp('2026-03-07 08:24:17.759000'), Timestamp('2026-03-07 08:24:17.925000'), Timestamp('2026-03-07 08:24:18.035000'), Timestamp('2026-03-07 08:24:18.792000'), Timestamp('2026-03-07 08:24:18.902000'), Timestamp('2026-03-07 08:24:19.067000'), Timestamp('2026-03-07 08:24:19.186000'), Timestamp('2026-03-07 08:24:19.991000'), Timestamp('2026-03-07 08:24:20.103000'), Timestamp('2026-03-07 08:24:20.283000'), Timestamp('2026-03-07 08:24:20.406000'), Timestamp('2026-03-07 08:24:21.265000'), Timestamp('2026-03-07 08:24:21.382000'), Timestamp('2026-03-07 08:24:21.582000'), Timestamp('2026-03-07 08:24:21.720000'), Timestamp('2026-03-07 08:24:22.636000'), Timestamp('2026-03-07 08:24:22.767000'), Timestamp('2026-03-07 08:24:22.990000'), Timestamp('2026-03-07 08:24:23.134000'), Timestamp('2026-03-07 08:24:24.052000'), Timestamp('2026-03-07 08:24:24.190000')]","[0.099, 0.681, 0.105, 0.166, 0.11, 0.757, 0.11, 0.165, 0.119, 0.805, 0.112, 0.18, 0.123, 0.859, 0.117, 0.2, 0.138, 0.916, 0.131, 0.223, 0.144, 0.918, 0.138]","[23.366517230556028, 23.30769910722178, 22.626172894342346, 22.541297601790248, 22.275700557215536, 22.115710892432983, 21.479197533336006, 21.239873712034065, 20.961098398169337, 21.17612724354297, 20.383635748901156, 20.007033722793167, 19.776974387697948, 19.747991543340376, 18.772364437104322, 18.625657701601067, 18.415902770625195, 18.34733893557423, 17.696589125160553, 17.33055265901981, 17.15819064656274, 17.13903487816531, 16.6974702727556, 16.258353170619785]","[2.313285205825047, 15.872543092018033, 2.3757481539059464, 3.7418554018971815, 2.450327061293709, 16.74159314557177, 2.3627117286669606, 3.504579162485621, 2.494370709382151, 17.046782431052094, 2.2829672038769298, 3.60126607010277, 2.4325678496868477, 16.963524735729383, 2.196366639141206, 3.7251315403202137, 2.541394582346277, 16.806162464985995, 2.3182531753960327, 3.8647132429614173, 2.4707794531050347, 15.733634018155756, 2.304250897640273]",146.14480796554665,9.921816128464428
ADTC_8_adz_raw_20260307_0840,2026-03-07 08:38:21.338,2026-03-07 08:38:31.391,"[Timestamp('2026-03-07 08:38:31.391000'), Timestamp('2026-03-07 08:38:31.510000'), Timestamp('2026-03-07 08:38:32.330000'), Timestamp('2026-03-07 08:38:32.454000'), Timestamp('2026-03-07 08:38:32.693000'), Timestamp('2026-03-07 08:38:32.819000'), Timestamp('2026-03-07 08:38:33.674000'), Timestamp('2026-03-07 08:38:33.798000'), Timestamp('2026-03-07 08:38:34.047000'), Timestamp('2026-03-07 08:38:34.185000'), Timestamp('2026-03-07 08:38:35.072000'), Timestamp('2026-03-07 08:38:35.209000'), Timestamp('2026-03-07 08:38:35.470000'), Timestamp('2026-03-07 08:38:35.607000'), Timestamp('2026-03-07 08:38:36.548000'), Timestamp('2026-03-07 08:38:36.686000')]","[0.119, 0.82, 0.124, 0.239, 0.126, 0.855, 0.124, 0.249, 0.138, 0.887, 0.137, 0.261, 0.137, 0.941, 0.138]","[19.495781686830448, 19.49690721649484, 18.955838323353294, 18.992603029235646, 18.60639820306426, 18.669912380837182, 18.051490859736184, 18.28996120641165, 17.944928356550633, 17.793398868691305, 17.39701382778952, 17.521982414068745, 17.101956902459452, 17.100980298848388, 16.40371920362815, 16.497231859452278]","[2.319998020732823, 15.987463917525767, 2.3505239520958083, 4.539232123987319, 2.344406173586097, 15.96277508561579, 2.2383848666072867, 4.554200340396501, 2.4764001132039875, 15.782744796529188, 2.3833908944071647, 4.573237410071942, 2.342968095636945, 16.09202246121633, 2.2637132501006847]",96.21146150171363,9.921816128464428
ADTC_8_adz_raw_20260307_0900,2026-03-07 08:54:55.066,2026-03-07 08:55:05.108,"[Timestamp('2026-03-07 08:55:05.108000'), Timestamp('2026-03-07 08:55:05.215000'), Timestamp('2026-03-07 08:55:05.968000'), Timestamp('2026-03-07 08:55:06.082000'), Timestamp('2026-03-07 08:55:06.296000'), Timestamp('2026-03-07 08:55:06.413000'), Timestamp('2026-03-07 08:55:07.190000'), Timestamp('2026-03-07 08:55:07.303000'), Timestamp('2026-03-07 08:55:07.521000'), Timestamp('2026-03-07 08:55:07.648000'), Timestamp('2026-03-07 08:55:08.450000'), Timestamp('2026-03-07 08:55:08.571000'), Timestamp('2026-03-07 08:55:08.804000'), Timestamp('2026-03-07 08:55:08.931000'), Timestamp('2026-03-07 08:55:09.766000'), Timestamp('2026-03-07 08:55:09.891000')]","[0.107, 0.753, 0.114, 0.214, 0.117, 0.777, 0.113, 0.218, 0.127, 0.802, 0.121, 0.233, 0.127, 0.835, 0.125]","[21.50274402785163, 21.28979912964374, 20.937865684847445, 20.869663845292273, 20.667599810899247, 20.633484162895925, 20.27728708313259, 19.981806367771277, 19.917355371900825, 20.07639659799131, 19.374389051808404, 19.106009838169246, 19.028909546672537, 19.13109756097561, 18.677113495713396, 18.27865823170069]","[2.3007936109801244, 16.031218744621736, 2.386916688072609, 4.4661080628925465, 2.418109177875212, 16.032217194570134, 2.291333440393983, 4.356033788174138, 2.5295041322314047, 16.10127007158903, 2.3443010752688167, 4.451700292293435, 2.416671512427412, 15.974466463414634, 2.3346391869641745]",96.43528344176939,9.921816128464428
ADTC_8_adz_raw_20260307_0910,2026-03-07 09:09:00.656,2026-03-07 09:09:10.737,"[Timestamp('2026-03-07 09:09:10.737000'), Timestamp('2026-03-07 09:09:10.850000'), Timestamp('2026-03-07 09:09:11.635000'), Timestamp('2026-03-07 09:09:11.753000'), Timestamp('2026-03-07 09:09:11.979000'), Timestamp('2026-03-07 09:09:12.105000'), Timestamp('2026-03-07 09:09:12.938000'), Timestamp('2026-03-07 09:09:13.066000'), Timestamp('2026-03-07 09:09:13.309000'), Timestamp('2026-03-07 09:09:13.451000'), Timestamp('2026-03-07 09:09:14.353000'), Timestamp('2026-03-07 09:09:14.494000'), Timestamp('2026-03-07 09:09:14.756000'), Timestamp('2026-03-07 09:09:14.906000'), Timestamp('2026-03-07 09:09:15.869000'), Timestamp('2026-03-07 09:09:16.010000')]","[0.113, 0.785, 0.118, 0.226, 0.126, 0.833, 0.128, 0.243, 0.142, 0.902, 0.141, 0.262, 0.15, 0.963, 0.141]","[20.38961038961039, 20.556839440959614, 19.88267983945662, 19.79457179783688, 19.673452932876437, 19.479108359948636, 18.6526620789569, 18.570402298850574, 18.32488197237279, 17.914438502673796, 17.247696952493996, 16.99120366889707, 16.901408450704224, 16.612178911442427, 16.13814614741315, 16.271373414230553]","[2.304025974025974, 16.1371189611533, 2.3461562210558813, 4.473573226311135, 2.478855069542431, 16.226097263837215, 2.3875407461064833, 4.512607758620689, 2.602133240076936, 16.158823529411766, 2.431925270301653, 4.451695361251033, 2.5352112676056335, 15.997528291719057, 2.2754786067852537]",97.31877078780444,9.921816128464428
ADTC_8_adz_raw_20260307_0930,2026-03-07 09:24:31.750,2026-03-07 09:24:41.802,"[Timestamp('2026-03-07 09:24:41.802000'), Timestamp('2026-03-07 09:24:41.921000'), Timestamp('2026-03-07 09:24:42.732000'), Timestamp('2026-03-07 09:24:42.853000'), Timestamp('2026-03-07 09:24:43.090000'), Timestamp('2026-03-07 09:24:43.214000'), Timestamp('2026-03-07 09:24:44.056000'), Timestamp('2026-03-07 09:24:44.183000'), Timestamp('2026-03-07 09:24:44.426000'), Timestamp('2026-03-07 09:24:44.560000'), Timestamp('2026-03-07 09:24:45.443000'), Timestamp('2026-03-07 09:24:45.579000'), Timestamp('2026-03-07 09:24:45.834000'), Timestamp('2026-03-07 09:24:45.980000'), Timestamp('2026-03-07 09:24:46.910000'), Timestamp('2026-03-07 09:24:47.053000')]","[0.119, 0.811, 0.121, 0.237, 0.124, 0.842, 0.127, 0.243, 0.134, 0.883, 0.136, 0.255, 0.146, 0.93, 0.143]","[19.917098177967738, 19.757185143152356, 19.39465177784308, 19.202765198188537, 19.220779220779217, 18.949360139846526, 18.516341668464634, 18.409266409266408, 18.167364915673005, 18.145860850319494, 17.512887883726343, 17.31358429444022, 17.158300270254728, 17.17497937544367, 16.523284749377886, 16.28921766161994]","[2.3701346831781605, 16.02307715109656, 2.346752865119013, 4.551055351970683, 2.383376623376623, 15.955361237750774, 2.3515753918950084, 4.473451737451737, 2.434426898700183, 16.02279513083211, 2.3817527521867827, 4.414963995082256, 2.5051118394571903, 15.972730819162614, 2.3628297191610375]",96.54939619642074,9.921816128464428
